year,open,high,low,close,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,ht_trendline,kama10,kama20,kama30,sar,trima5,trima10,trima20,adx5,adx10,adx20,apo,cci5,cci10,cci15,macd510,macd520,macd1020,macd1520,macd1226,mom10,mom15,mom20,roc5,roc10,roc20,ppo,rsi14,rsi8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ultosc,willr,atr,trange,typprice,ht_dcperiod,beta,company,average
2016,229.7941698,230.0891853,229.496919,229.7910018,31275.0725,229.7906728,229.7902766,229.7900058,229.7897497,229.7906833,229.790345,229.7900578,229.789796,230.4130771,229.7906728,229.1682684,229.7908383,229.7968075,229.7825508,229.7935981,287,229.7906791,229.7902481,229.7897082,42.16530294,30.32296202,21.91471325,0.000725237,-1.84333319,-1.231423504,-1.467090261,0.000338319,8.87E-04,0.000548933,0.000261739,0.000720524,0.001362376,0.001792027,0.002346767,0.001431957,0.002555313,0.004808896,0.000384493,50.16633095,50.06629463,49.38135547,49.38122754,49.37984997,49.38135547,49.11859121,49.12315009,49.68020801,-50.58636161,0.601400332,0.601286235,229.7923687,21.35530878,0.427002428,AMBUJACEM,344.8376448
2017,253.6020921,253.8858606,253.3042248,253.597324,30052.62509,253.5902006,253.5813418,253.5725378,253.5637607,253.5902175,253.5813816,253.5725747,253.5637691,254.2006719,253.5902006,252.9797293,253.5680193,253.5703731,253.5833115,253.5549966,255.8287382,253.5902008,253.5813248,253.563728,41.96291383,30.1070503,21.82585926,0.024568318,-3.074667438,-2.054157288,-1.747674365,0.008835903,0.026448428,0.017612525,0.008805653,0.02467008,0.035387609,0.052913829,0.070345443,0.008283043,0.016432364,0.032579933,0.010354334,50.16803786,49.93810871,49.85061814,49.84824943,49.85123139,49.85061814,49.22005162,49.21862095,50.38096031,-50.35280744,0.590161383,0.590339496,253.5958031,21.62776493,0.456402983,AMBUJACEM,380.537973
2018,227.4217926,227.7363926,227.0927122,227.4171344,41948.9988,227.4222445,227.4286159,227.4349711,227.4413568,227.4222354,227.4286161,227.4350182,227.4414578,228.1090155,227.4222445,226.7354736,227.4402317,227.4409625,227.4545842,227.4663895,185,227.4222413,227.4286278,227.4413445,41.41637628,30.35985734,22.70816537,-0.017881293,-3.154781927,-4.112984441,-5.106881887,-0.006380646,-0.019222345,-0.012841699,-0.006439616,-0.018069581,-0.025463643,-0.038233535,-0.051049655,-0.003839877,-0.007652993,-0.015437727,-0.007177924,49.29699017,49.14000122,49.53704542,49.53881048,49.53724493,49.53704542,49.27331554,49.27512842,50.36215677,-51.47803046,0.653830696,0.653684669,227.4154131,21.68583273,0.489641547,AMBUJACEM,341.2827487
2019,211.04855,211.3412043,210.747343,211.0431322,39359.48088,211.0462616,211.05016,211.05401,211.0578038,211.0462555,211.0501163,211.0539355,211.057735,211.6583471,211.0462616,210.4341761,211.0713226,211.0355621,211.0570084,211.0721428,209.4176406,211.0462598,211.0501657,211.0578511,40.80550397,29.54020918,21.64954059,-0.010595111,-2.777622481,-2.746586576,-2.83372275,-0.003860834,-0.011479548,-0.007618714,-0.003799546,-0.010629096,-0.015521573,-0.023115784,-0.030464227,-0.002656487,-0.005256374,-0.010182166,-0.004991199,49.46263885,49.34884819,49.32767315,49.32756623,49.32905745,49.32767315,49.30892282,49.30484455,49.783444,-50.95665907,0.599571026,0.59956308,211.0438931,22.01850146,0.492570721,AMBUJACEM,316.7148758
2020,209.581925,209.9526493,209.2085619,209.5824989,75730.26004,209.5769133,209.5699649,209.5630244,209.5561005,209.5769217,209.5699725,209.5630166,209.5560369,210.3553185,209.5769133,208.7985081,209.5399788,209.5839629,209.5860725,209.5506161,291.5,209.5769151,209.5699571,209.5560897,40.40684404,29.22966437,21.49844766,0.019399423,-2.560212185,-2.652948409,-2.408651439,0.006949138,0.020884815,0.013935677,0.006979728,0.0195628,0.027795493,0.041648065,0.055500638,0.008685898,0.016932322,0.033565988,0.00880639,50.14412711,49.84970879,49.18105454,49.17955802,49.18166033,49.18105454,48.65654837,48.65697389,49.91550358,-51.30600323,0.756986105,0.75700202,209.5812367,21.85160942,0.526839228,AMBUJACEM,314.5569303
2021,348.0746015,348.5519371,347.5815853,348.070422,67011.03631,348.0564975,348.0391384,348.0218753,348.004591,348.0565107,348.0391843,348.0218679,348.0045273,349.0396546,348.0564975,347.0733405,347.998197,348.0091021,347.9545177,347.9447832,163.8192576,348.0564949,348.0391222,348.0045742,40.56731501,29.19981403,21.37193683,0.048376723,-0.132420549,1.274875247,3.243270853,0.017326407,0.051983406,0.034656999,0.017340673,0.048573243,0.069289998,0.103852596,0.138361161,0.012315634,0.024485216,0.048853613,0.015701521,50.70948745,50.58946011,49.93526023,49.93508467,49.9352951,49.93526023,49.20008933,49.19865366,50.3148233,-49.35133731,0.979575723,0.979856271,348.0679815,21.79755256,0.481675645,AMBUJACEM,522.3427298
2022,377.3418039,377.8619412,376.776098,377.3200196,41919.96549,377.3509608,377.3889098,377.4260327,377.4633676,377.3507772,377.3884465,377.4257311,377.4628081,378.4823749,377.3509608,376.2195467,377.5448699,377.2724648,377.2886291,377.3612216,136.55,377.3509718,377.3891458,377.4635066,40.7530655,30.08475565,23.10352458,-0.103923203,-4.173759608,-3.544276216,-3.236684937,-0.037669327,-0.112030914,-0.074361587,-0.037076976,-0.103485918,-0.150862745,-0.225509804,-0.299098039,-0.020257486,-0.039716553,-0.078696659,-0.028992565,48.67072895,48.69561333,49.0855183,49.0975186,49.07698686,49.0855183,49.44107112,49.45092489,50.15988795,-51.68487477,1.100538233,1.100431373,377.3193529,21.05608547,0.469199424,AMBUJACEM,566.2499902
2015,1335.267924,1337.261711,1333.183897,1335.255801,2849.097609,1335.240501,1335.221934,1335.20409,1335.186329,1335.24065,1335.22236,1335.204434,1335.186673,1339.529979,1335.240501,1330.951022,1335.237953,1335.220897,1335.211018,1335.23485,1329.324399,1335.240484,1335.221694,1335.18609,42.84994803,31.61059121,23.55691061,0.049750613,-2.986391904,-4.14681357,-4.124592193,0.018289395,0.053976358,0.035686986,0.017762345,0.049696549,0.073271576,0.108541494,0.143980111,0.004147942,0.008039103,0.015966627,0.003611355,49.92759923,49.7135319,51.05434154,51.05336913,51.05393983,51.05434154,49.9024354,49.90490497,50.91136301,-49.17476904,4.136817558,4.138445602,1335.233803,21.76100426,0.449150128,APOLLOHOSP,2003.85366
2016,1339.633923,1341.254076,1337.941622,1339.594793,2657.164845,1339.625699,1339.664116,1339.702088,1339.740041,1339.625627,1339.66387,1339.701905,1339.739852,1343.103994,1339.625699,1336.147403,1339.841072,1339.636524,1339.57366,1339.645168,1139.539387,1339.625682,1339.664279,1339.740162,40.27554513,29.21915391,21.6592643,-0.106312954,-1.145622079,-1.796974946,-1.814711004,-0.038243398,-0.11422517,-0.075981772,-0.037946775,-0.106282565,-0.152866155,-0.228800239,-0.304598358,-0.005010483,-0.009906202,-0.019691902,-0.008061625,49.72353092,49.75809797,50.205472,50.20579401,50.20703402,50.205472,50.19095325,50.18789704,50.00648974,-49.50546089,3.35403967,3.352335889,1339.59683,21.40784044,0.438615735,APOLLOHOSP,2010.224887
2017,1182.10612,1183.48808,1180.705219,1182.079214,6037.748081,1182.076654,1182.073198,1182.069295,1182.065249,1182.076596,1182.072905,1182.068931,1182.064768,1184.982793,1182.076654,1179.170514,1182.057773,1182.181799,1182.343333,1182.341705,1544.9,1182.076678,1182.073279,1182.06546,40.61062943,29.4070112,21.83911749,0.011457909,-3.341865391,-3.301511611,-3.455634261,0.003691482,0.011828136,0.008136654,0.00416275,0.011805472,0.014342091,0.022821386,0.031252027,0.00138619,0.002805876,0.005882267,0.000988573,49.70166409,49.60283336,48.36198637,48.3626688,48.36004092,48.36198637,48.92361331,48.9228199,49.1329553,-51.96611803,2.8177621,2.818507406,1182.090838,21.02773755,0.383044909,APOLLOHOSP,1773.84069
2018,1102.439555,1104.155131,1100.689468,1102.419022,7917.514331,1102.413227,1102.406187,1102.39956,1102.393009,1102.413302,1102.406447,1102.399826,1102.393357,1106.023725,1102.413227,1098.802728,1102.33969,1102.52308,1102.667603,1102.589762,1544.9,1102.413228,1102.406089,1102.392845,41.54189453,30.74902884,23.14823786,0.018293966,0.020252587,-0.59520994,-1.403890444,0.006854663,0.019944953,0.01309029,0.006468934,0.017969472,0.027579268,0.040476967,0.053423615,0.00268515,0.00522181,0.010218967,0.001535107,49.64611849,49.73563192,49.27982775,49.27971848,49.27850053,49.27982775,50.08537345,50.08802645,49.74466166,-50.92605102,3.505096412,3.504484146,1102.421207,21.40378853,0.426542611,APOLLOHOSP,1654.499865
2019,1329.608629,1331.505161,1327.675882,1329.58432,9744.758056,1329.564351,1329.538906,1329.512984,1329.487025,1329.564203,1329.538604,1329.512765,1329.486835,1333.598613,1329.564351,1325.530089,1329.432305,1329.67272,1329.647587,1329.536294,1354.737357,1329.564343,1329.539066,1329.487188,40.88183018,29.70733327,21.73848218,0.072711738,-1.760111801,-2.539571721,-2.435343826,0.025599241,0.077368049,0.051768808,0.02592958,0.072618475,0.102315674,0.15438012,0.206324413,0.005062888,0.010351482,0.0209,0.005435931,50.0249804,49.78865351,49.266855,49.26801444,49.26792292,49.266855,49.10369996,49.10237253,49.75037935,-51.15137719,3.86417893,3.864896232,1329.588454,21.36692086,0.481342713,APOLLOHOSP,1995.343102
2020,1707.376051,1710.55532,1704.114021,1707.388485,16253.36115,1707.285504,1707.156979,1707.029363,1706.902523,1707.285623,1707.157722,1707.030592,1706.903853,1714.074934,1707.285504,1700.496073,1706.525135,1707.12937,1707.121039,1706.986418,910.1,1707.285531,1707.156842,1706.901805,41.87237075,30.88576351,22.55271689,0.354906171,-1.416663513,-0.27666716,0.407525131,0.127900374,0.381769604,0.253869231,0.126738842,0.354880001,0.512864736,0.765766676,1.017260165,0.016691013,0.033169073,0.065996857,0.018945729,50.38089089,50.1209927,50.08957372,50.08914739,50.08830841,50.08957372,49.26142044,49.26448389,50.60401618,-50.4969307,6.51273767,6.514020728,1707.352609,22.18368953,0.49852497,APOLLOHOSP,2562.612331
2021,3816.776241,3822.641714,3810.86634,3816.775642,12784.55698,3816.493881,3816.141931,3815.789057,3815.435206,3816.493816,3816.141145,3815.787506,3815.433188,3828.719865,3816.493881,3804.267896,3814.846713,3816.567451,3816.503286,3816.664307,910.1,3816.493769,3816.142127,3815.436008,41.10681414,30.07385291,22.29010321,0.990759872,0.871057579,2.539713123,3.176567371,0.3526711,1.060627864,0.707956764,0.35431741,0.992217119,1.409693629,2.11799049,2.827111363,0.021332913,0.042666275,0.085838669,0.027950059,50.54411659,50.39044836,49.83680622,49.83678171,49.83929105,49.83680622,49.54659577,49.54257472,49.91490324,-50.39209376,11.87239873,11.87515264,3816.761232,21.80401368,0.463576675,APOLLOHOSP,5728.074884
2022,4696.086078,4703.647373,4687.949216,4695.749098,11425.80941,4696.175459,4696.707825,4697.227252,4697.733123,4696.175023,4696.695836,4697.201705,4697.697097,4712.66703,4696.175459,4679.683887,4697.739429,4696.842277,4698.328556,4700.12736,910.1,4696.1759,4696.707543,4697.745569,43.04003285,31.94748776,23.14765402,-1.400877577,-1.705434992,-3.888900778,-5.429447408,-0.520812848,-1.52207426,-1.001261412,-0.49539211,-1.382364846,-2.119607843,-3.119196078,-4.05727451,-0.020442542,-0.040511088,-0.077024154,-0.029348424,48.73636973,48.73235437,49.5408451,49.53868307,49.53474102,49.5408451,50.12988758,50.12054645,50.07931036,-51.61323002,15.81700647,15.82415686,4695.781895,22.20291806,0.478883898,APOLLOHOSP,7047.62198
2015,820.133432,821.1690334,819.027936,820.1099917,16355.02687,820.1010004,820.0905286,820.0802942,820.0700585,820.1011653,820.0907021,820.080408,820.070229,822.3344451,820.1010004,817.8675557,820.0560365,820.1304611,820.1269307,820.016535,773.8127915,820.1009586,820.0903922,820.0699818,41.45335326,30.29190986,22.22720912,0.028658407,-0.881755071,-0.823966852,-0.92942018,0.010463127,0.030936262,0.020473091,0.010177639,0.028349036,0.04206523,0.062445247,0.083032438,0.003597516,0.007024861,0.013935464,0.003428071,50.39037232,50.28816954,50.66495703,50.66327226,50.66718499,50.66495703,49.70750055,49.70641935,50.7495123,-49.54206827,2.177211557,2.1769208,820.1023204,21.76572109,0.500466773,ASIANPAINT,1230.683001
2016,983.168456,984.2958014,981.9807636,983.1479986,15089.02534,983.1471942,983.145914,983.1443997,983.1427764,983.1471199,983.1457373,983.144192,983.1425971,985.58861,983.1471942,980.7057785,983.1466334,983.164388,983.2730029,983.2363435,693,983.1471964,983.146004,983.1429111,40.3352103,28.93366177,21.2493545,0.004646434,-2.244029952,-2.41199371,-2.051257647,0.00138267,0.004522823,0.003140153,0.001594846,0.004440458,0.005308098,0.00850601,0.012408223,0.001160929,0.002362835,0.004814372,0.00055404,49.97409833,49.80050308,49.77307217,49.77421301,49.77188487,49.77307217,49.11093757,49.11151358,50.42712116,-50.40899928,2.350550976,2.350405178,983.1415212,21.42476433,0.483867732,ASIANPAINT,1475.286183
2017,1109.443624,1110.544178,1108.345435,1109.431452,11246.79273,1109.402433,1109.366425,1109.3304,1109.293994,1109.402481,1109.366298,1109.329868,1109.293206,1111.652827,1109.402433,1107.152039,1109.240139,1109.42003,1109.380232,1109.334351,693,1109.402432,1109.366342,1109.294232,41.76484983,30.05588395,21.77849941,0.102117658,2.968664196,4.831957031,6.71633718,0.036182532,0.109274613,0.073092081,0.03666179,0.102749089,0.143996648,0.21706671,0.291155801,0.007654202,0.015204786,0.030625819,0.010015734,50.91323237,51.06459159,50.1942983,50.19220228,50.19650393,50.1942983,50.41417327,50.41034348,49.31032371,-48.95466002,2.220903151,2.222137528,1109.440355,21.734056,0.423047871,ASIANPAINT,1664.716895
2018,1258.293055,1259.589278,1256.873547,1258.279398,14493.14902,1258.256343,1258.227054,1258.197818,1258.168958,1258.25626,1258.227194,1258.198391,1258.169825,1261.109869,1258.256343,1255.402817,1258.165154,1258.322244,1258.326403,1258.223259,693,1258.256362,1258.227144,1258.168716,43.58644563,32.02966331,23.32814878,0.08051494,0.118893644,0.876841842,0.822631416,0.029065707,0.086434577,0.05736887,0.028565688,0.079905477,0.116952194,0.174520041,0.230660249,0.005416721,0.010849744,0.021321062,0.006391056,50.28521693,50.24246674,51.45692364,51.45981661,51.45434716,51.45692364,50.2098699,50.2141402,51.83291033,-49.04876688,2.76123106,2.75980856,1258.247408,21.96313671,0.467063139,ASIANPAINT,1888.026051
2019,1526.924814,1528.430194,1525.315076,1526.91488,17606.90754,1526.869453,1526.813245,1526.756816,1526.700315,1526.869535,1526.813118,1526.75655,1526.699828,1530.10652,1526.869453,1523.632386,1526.59254,1526.786916,1526.732401,1526.763828,693,1526.869373,1526.813242,1526.700408,43.02680566,31.31683277,22.38841957,0.158395143,-2.423616005,-3.14094334,-3.244854079,0.056417732,0.169707056,0.113289324,0.05672165,0.158928071,0.225761879,0.338678318,0.452310213,0.007852053,0.015671884,0.031295103,0.010097866,49.97433198,49.66981777,51.56608731,51.56395457,51.5698551,51.56608731,49.69176747,49.68630597,51.85835317,-49.6146453,3.145294694,3.146198798,1526.886717,21.76673859,0.50759741,ASIANPAINT,2291.087732
2020,1893.65354,1896.290531,1890.945759,1893.663229,31450.86745,1893.559526,1893.429774,1893.301062,1893.172851,1893.559563,1893.430477,1893.302124,1893.174286,1899.149004,1893.559526,1887.970049,1892.924866,1893.593938,1893.570019,1893.354797,693,1893.559588,1893.429579,1893.172288,40.38827935,29.54671075,22.00384757,0.358691885,-0.057884013,1.008138483,2.032933808,0.12908587,0.385276368,0.256190498,0.127838113,0.357660424,0.517047568,0.772957746,1.027796971,0.013185319,0.026188985,0.052274934,0.016103325,50.85364467,50.64790024,50.76087283,50.76108018,50.75845398,50.76087283,49.49911739,49.50396451,51.24571761,-49.70894297,5.420342856,5.42229604,1893.633173,21.6813843,0.52379481,ASIANPAINT,2841.763411
2021,2906.723178,2909.850394,2903.307332,2906.667272,21702.40012,2906.600172,2906.516007,2906.43064,2906.344948,2906.600059,2906.515252,2906.42968,2906.343559,2913.438962,2906.600172,2899.761383,2906.172639,2906.804411,2907.027974,2907.233177,693,2906.600163,2906.516247,2906.345461,40.71097597,29.64608733,22.20518226,0.24008672,-1.634451938,-1.420684567,-1.732180705,0.084807328,0.256500288,0.17169296,0.086121209,0.241424366,0.338609715,0.510828335,0.682328308,0.006350509,0.012859552,0.025877423,0.007879936,50.00942559,49.81987173,50.8160878,50.81600522,50.81809735,50.8160878,49.41602568,49.41180411,51.79682526,-50.35079227,6.619420017,6.619049549,2906.608333,21.54933076,0.505267691,ASIANPAINT,4361.504061
2022,3298.96698,3302.805275,3294.786627,3298.87451,13623.64431,3298.974102,3299.098553,3299.228482,3299.358395,3298.974441,3299.101209,3299.22942,3299.358632,3307.252943,3298.974102,3290.695261,3299.350866,3299.237535,3299.501359,3298.860537,693,3298.974338,3299.098042,3299.356952,40.34927361,30.2426597,22.97887196,-0.360944696,2.237109059,2.902470816,3.600670002,-0.126767178,-0.384191043,-0.257423865,-0.129212544,-0.362562372,-0.507176471,-0.775372549,-1.019137255,-0.00646883,-0.01363815,-0.027476894,-0.010841208,50.10008467,50.52272712,51.82208771,51.8296979,51.8000555,51.82208771,51.22521744,51.25881015,51.82762381,-48.49028782,8.100380442,8.107078431,3298.822137,21.29186835,0.51913273,ASIANPAINT,4950.198588
2015,715.0255546,716.2379312,713.7507819,715.0150616,30453.32923,714.9859502,714.9496181,714.9133144,714.8768755,714.9859547,714.9495926,714.9131849,714.8767564,717.8676999,714.9859502,712.1042004,714.8386103,714.8360267,714.7876504,714.7161998,510.6037179,714.9859407,714.9496044,714.8769499,41.25878785,30.48059891,23.09645102,0.102093836,0.227205014,0.797081202,1.586094167,0.036362045,0.109198282,0.072836263,0.03643071,0.101997525,0.145207766,0.218162069,0.291579259,0.026517035,0.053182932,0.106856277,0.014208385,50.75784244,50.63177843,51.16488938,51.16414667,51.16681581,51.16488938,49.67061966,49.66826375,51.08969673,-48.08345771,2.613606457,2.613879484,715.0012582,21.55585801,0.498248905,AUROPHARMA,1073.113322
2016,761.7786806,762.8858514,760.5689128,761.740806,28422.48371,761.7632295,761.7912881,761.819492,761.8477332,761.7632488,761.791378,761.8195751,761.8478049,764.2581475,761.7632295,759.2683114,761.8783658,761.7427172,761.8660978,761.8560638,490.05,761.7632515,761.791252,761.8476672,42.13772945,31.70997594,24.3891508,-0.079154465,-3.642460623,-3.965093064,-4.763286367,-0.028129143,-0.084556124,-0.05642698,-0.028229814,-0.079088773,-0.112364714,-0.169111329,-0.225667591,-0.005535049,-0.011238492,-0.022590335,-0.010251273,49.55901422,49.4649768,49.9946221,49.99420969,49.99367952,49.9946221,49.41659793,49.41852903,50.59655036,-49.92677604,2.357867014,2.357945831,761.7318567,21.83250875,0.506266439,AUROPHARMA,1143.170308
2017,687.9394421,688.8283166,686.9651908,687.9050411,34944.58628,687.9029765,687.9003803,687.8976949,687.8949842,687.9029688,687.9003347,687.8976756,687.8949899,689.8481806,687.9029765,685.9577725,687.8776019,687.8975636,687.9110103,687.892304,490.05,687.9029698,687.9003901,687.8950266,41.75702585,30.75771847,23.16420134,0.007529695,-5.293955311,-6.624169777,-7.260391151,0.002634077,0.007978905,0.005344828,0.002685694,0.007579669,0.010449778,0.016139583,0.021313115,0.001951771,0.003947244,0.007989456,0.001152901,49.37731983,49.03361874,49.19581681,49.19647463,49.19550569,49.19581681,48.46933144,48.46947843,50.31836235,-51.17863991,1.891748624,1.891358525,687.8995162,21.63393933,0.501388918,AUROPHARMA,1032.310912
2018,659.573348,660.6045712,658.4923914,659.5710121,38598.71349,659.5660314,659.5600373,659.5541611,659.5482765,659.5660921,659.5601025,659.5541365,659.5481646,661.7588836,659.5660314,657.3731792,659.503433,659.6012983,659.6645837,659.697124,490.05,659.5660308,659.5599887,659.5482439,40.37994576,29.88470193,22.5439352,0.016592356,-1.879327951,-2.485586409,-3.176568808,0.00598967,0.017927476,0.011937805,0.005971845,0.016704649,0.023927231,0.035609398,0.04774569,0.003111067,0.006030876,0.011974573,0.002383404,49.81924535,49.68522617,50.27241067,50.27020284,50.27407554,50.27241067,49.44295531,49.44187091,50.94595367,-50.0937434,2.135954422,2.135824224,659.5559916,21.4431627,0.575309461,AUROPHARMA,989.8507668
2019,630.6721655,631.6163353,629.6615538,630.6353687,41146.461,630.6655412,630.7030674,630.7403093,630.777522,630.6654804,630.7028895,630.7401242,630.7772205,632.7008921,630.6655412,628.6301904,630.8070705,630.6419822,630.6852954,630.7033668,732.0834762,630.6655287,630.7031505,630.7776206,40.30274378,29.55204408,21.8605096,-0.104127018,-3.454834109,-3.968408679,-4.291825083,-0.03740906,-0.111740114,-0.074331054,-0.03709634,-0.103754648,-0.149710541,-0.224063353,-0.29835609,-0.011296122,-0.022335971,-0.044373476,-0.017734278,49.4817271,49.34711018,49.41115028,49.41267954,49.41158264,49.41115028,49.21791648,49.21394859,50.13503111,-50.59636454,1.973155193,1.972976516,630.6377526,21.75512033,0.56187718,AUROPHARMA,946.4471122
2020,705.4077647,706.7809311,703.9916241,705.4082377,68937.28837,705.3589647,705.2971094,705.2352471,705.1733353,705.3588999,705.2970729,705.2352372,705.1734625,708.2745677,705.3589647,702.4433618,705.0775672,705.3438792,705.1674294,705.1625749,1535,705.3589727,705.2971461,705.1733798,40.29721794,29.57467512,22.20390862,0.173363674,-2.145968572,-2.108709168,-1.308618208,0.061826994,0.185437371,0.123610376,0.061774652,0.172881408,0.247318771,0.37077753,0.495285927,0.022627566,0.045215233,0.090544997,0.026191635,50.32885836,49.99247993,49.55427636,49.55432823,49.55424707,49.55427636,48.92688706,48.93159462,50.3916154,-50.76602586,2.82585792,2.82734375,705.3935976,21.81329848,0.535677199,AUROPHARMA,1058.776743
2021,849.6657049,850.9201032,848.3752499,849.6289512,36222.13676,849.6492008,849.6745853,849.7001079,849.7257407,849.649234,849.6746859,849.7001927,849.7257122,852.2877347,849.6492008,847.010667,849.7451797,849.6739196,849.6810594,849.7593974,1535,849.6492176,849.6745403,849.7256308,40.8408117,29.42534,21.55116682,-0.071749965,-3.218961508,-2.687381469,-2.464700044,-0.025451905,-0.076478225,-0.05102632,-0.025519527,-0.071490165,-0.101826336,-0.152763819,-0.204976495,-0.00482112,-0.009876093,-0.020235411,-0.008637241,49.36099363,49.24441218,47.99635841,47.99756633,47.99419644,47.99635841,48.94434922,48.94496642,48.560011,-52.08224774,2.563721291,2.562722213,849.6414348,21.89229114,0.490360449,AUROPHARMA,1275.107728
2022,678.0433333,679.0062353,677.0398039,677.9983529,31322.12314,678.058651,678.1349941,678.2122065,678.2884637,678.0588641,678.1351007,678.2107067,678.2853237,680.1722977,678.058651,675.9450042,678.3627285,678.2986148,678.4118645,678.6237542,1535,678.0585383,678.1348457,678.2888121,43.36291344,31.65862186,22.81545013,-0.212178733,-7.369051596,-12.06045852,-13.24250799,-0.076236529,-0.226459571,-0.150223042,-0.074617048,-0.207849028,-0.306196078,-0.46054902,-0.605019608,-0.020408687,-0.041234684,-0.081069085,-0.030417127,48.19564147,48.12119562,46.84776416,46.84283369,46.85596054,46.84776416,48.27452726,48.27094432,48.21564839,-54.17471367,1.989767747,1.991039216,678.0147974,22.6263536,0.494467304,AUROPHARMA,1017.526137
2015,533.4612081,534.1754765,532.6893217,533.443107,100627.4143,533.4626057,533.4869602,533.5104274,533.5327923,533.4625626,533.4861683,533.5088629,533.5309714,535.0447151,533.4626057,531.8804962,533.5770382,533.4499576,533.4153213,533.4324705,643.0414822,533.462588,533.4870618,533.5336775,41.47870568,31.33333043,23.90211324,-0.062382412,-1.921941276,-2.680578976,-3.069799501,-0.023605753,-0.068408825,-0.044803067,-0.022107671,-0.061694814,-0.096238309,-0.140058601,-0.181780514,-0.007989172,-0.015712695,-0.02950685,-0.011899374,49.66768065,49.64401167,50.59171068,50.59174968,50.59369364,50.59171068,49.79165917,49.78581535,50.6783006,-49.52371674,1.51935856,1.51786729,533.4359684,21.91077185,0.555457189,AXISBANK,800.5201373
